Type,Region,Make,Gear_Type,Origin,Options,Engine_Size,Mileage,Price,Car_Age,IsVintage,IsBigEngine,log_Mileage
G80,Riyadh,Genesis,Automatic,Saudi,Semi Full,3.8,127000,93000,4,False,False,11.751950239425476
Innova,Riyadh,Toyota,Automatic,Saudi,Full,2.7,195000,52000,7,False,False,12.180759965737863
G80,Riyadh,Genesis,Automatic,Saudi,Semi Full,3.8,165061,85500,6,False,False,12.014076439879277
Accent,Riyadh,Hyundai,Automatic,Saudi,Semi Full,1.6,103000,31000,5,False,False,11.542493975902508
Explorer,Al-Medina,Ford,Automatic,Saudi,Standard,6.0,244,17500,12,False,False,5.501258210544727
Mohave,Al-Ahsa,Kia,Automatic,Saudi,Full,3.8,200350,40000,8,False,False,12.20782610731712
Camry,Riyadh,Toyota,Automatic,Saudi,Standard,2.5,124004,65000,3,False,False,11.728077166354886
Land Cruiser,Jeddah,Toyota,Automatic,Saudi,Full,5.7,126000,260000,4,False,False,11.744045122410057
ES,Yanbu,Lexus,Automatic,Saudi,Full,2.5,62000,195000,3,False,False,11.034905792929415
Azera,Dammam,Hyundai,Automatic,Saudi,Full,3.0,272783,36000,7,False,False,12.516435552205012
X,Riyadh,BMW,Automatic,Saudi,Full,3.0,98000,150000,7,False,False,11.49273296168228
Expedition,Riyadh,Ford,Automatic,Saudi,Semi Full,5.4,109000,72000,6,False,False,11.599112335481124
Elantra,Riyadh,Hyundai,Manual,Other,Semi Full,2.0,290,12000,11,False,False,5.673323267171493
Avalon,Khobar,Toyota,Automatic,Saudi,Standard,3.5,47000,116000,3,False,False,10.757924157061597
Taurus,Dammam,Ford,Automatic,Other,Full,3.5,112000,81000,7,False,False,11.626263078808801
Prado,Dammam,Toyota,Automatic,Saudi,Semi Full,4.0,17000,173000,2,False,False,9.741027444837728
The 7,Abha,BMW,Automatic,Saudi,Full,2.0,106000,34000,19,False,False,11.571203807011969
Passat,Jeddah,Volkswagen,Automatic,Saudi,Semi Full,2.5,216000,22000,10,False,False,12.283038316285214
Camaro,Dammam,Chevrolet,Automatic,Other,Full,3.6,118000,119000,4,False,False,11.678448377988165
Rav4,Dammam,Toyota,Automatic,Saudi,Standard,2.5,234000,30000,10,False,False,12.36308066783498
E,Makkah,Mercedes,Automatic,Saudi,Full,2.0,10000,285000,2,False,False,9.210440366976517
Cerato,Jazan,Kia,Automatic,Saudi,Semi Full,1.6,190000,33000,7,False,False,12.154784614286667
KICKS,Riyadh,Nissan,Automatic,Saudi,Semi Full,1.6,200,66000,2,False,False,5.303304908059076
S,Dammam,Mercedes,Automatic,Other,Semi Full,3.0,200000,75000,15,False,False,12.206077645517674
Cayenne,Riyadh,Porsche,Automatic,Saudi,Full,3.6,36000,360000,3,False,False,10.491301994830229
Tahoe,Riyadh,Chevrolet,Automatic,Saudi,Semi Full,5.3,200000,55000,9,False,False,12.206077645517674
Hilux,Riyadh,Toyota,Automatic,Saudi,Full,2.4,4000,158500,1,False,False,8.294299608857235
Expedition,Al-Medina,Ford,Automatic,Other,Full,3.0,423000,29000,15,False,False,12.955129822091815
Furniture,Al-Ahsa,Toyota,Automatic,Unknown,Semi Full,2.7,70000,75000,5,False,False,11.156264806643742
Marquis,Taef,Ford,Automatic,Saudi,Semi Full,4.6,380000,15000,14,False,False,12.847929163278053
Sonata,Aseer,Hyundai,Automatic,Saudi,Semi Full,2.4,72000,65000,4,False,False,11.184435286790631
Range Rover,Al-Medina,Land Rover,Automatic,Saudi,Full,5.0,188000,62000,12,False,False,12.144202560946876
Impala,Riyadh,Chevrolet,Automatic,Gulf Arabic,Standard,3.5,114000,65000,6,False,False,11.643962499267984
Cruze,Riyadh,Chevrolet,Automatic,Saudi,Semi Full,1.8,135020,24000,8,False,False,11.813185600878612
Corolla,Tabouk,Toyota,Automatic,Saudi,Full,1.6,90000,45000,7,False,False,11.407576060361786
Sonata,Riyadh,Hyundai,Automatic,Saudi,Full,2.4,5400,78000,3,False,False,8.594339400592892
Avalon,Jeddah,Toyota,Automatic,Saudi,Full,3.5,33000,164000,2,False,False,10.404293143019792
Malibu,Qassim,Chevrolet,Automatic,Saudi,Standard,2.0,135000,46500,4,False,False,11.813037464800539
Sunny,Dammam,Nissan,Automatic,Saudi,Standard,1.5,99000,26000,4,False,False,11.502885230075814
ES,Riyadh,Lexus,Automatic,Saudi,Full,3.5,33000,210000,2,False,False,10.404293143019792
C,Dammam,Mercedes,Automatic,Gulf Arabic,Full,2.0,129000,134000,6,False,False,11.767575435251748
Sportage,Riyadh,Kia,Automatic,Saudi,Standard,1.6,69358,60500,3,False,False,11.147051193818772
Accent,Dammam,Hyundai,Automatic,Saudi,Standard,1.6,120000,30000,5,False,False,11.695255355062795
Tahoe,Dammam,Chevrolet,Automatic,Saudi,Semi Full,5.7,99000,145000,2,False,False,11.502885230075814
S,Riyadh,Mercedes,Automatic,Saudi,Full,3.0,90000,220000,8,False,False,11.407576060361786
Yukon,Dammam,GMC,Automatic,Saudi,Full,5.3,327000,77000,8,False,False,12.69771850797869
Elantra,Riyadh,Hyundai,Automatic,Other,Standard,1.6,55000,48000,6,False,False,10.915106645867503
Mini Van,Riyadh,Foton,Manual,Gulf Arabic,Standard,2.7,145000,39500,5,False,False,11.884495917930655
Expedition,Riyadh,Ford,Automatic,Saudi,Semi Full,5.4,150000,52000,8,False,False,11.918397239722838
Tucson,Jeddah,Hyundai,Automatic,Saudi,Standard,2.0,120000,62000,4,False,False,11.695255355062795
Camry,Riyadh,Toyota,Automatic,Unknown,Standard,2.5,400000,22000,12,False,False,12.899222326086994
LX,Dammam,Lexus,Automatic,Saudi,Full,5.7,30000,468000,2,False,False,10.308985993422082
Patrol,Abha,Nissan,Manual,Saudi,Standard,4.0,30000,28000,44,True,False,10.308985993422082
Escalade,Riyadh,Cadillac,Automatic,Other,Semi Full,8.0,166000,48000,15,False,True,12.019749091416921
Silverado,Dammam,Chevrolet,Automatic,Other,Full,5.3,200,30000,37,True,False,5.303304908059076
The 7,Riyadh,BMW,Automatic,Saudi,Semi Full,3.6,36000,230000,4,False,False,10.491301994830229
Avalon,Aseer,Toyota,Automatic,Saudi,Full,3.5,225000,75000,10,False,False,12.323860125621126
Land Cruiser,Qassim,Toyota,Automatic,Saudi,Full,8.0,228000,112000,10,False,True,12.337105293891872
Sorento,Jubail,Kia,Automatic,Saudi,Full,3.8,167160,43000,7,False,False,12.026712698836372
Hiace,Dammam,Toyota,Manual,Saudi,Standard,2.7,178000,60000,7,False,False,12.08954444723597
Tucson,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.0,200000,39000,6,False,False,12.206077645517674
300,Al-Ahsa,Chrysler,Automatic,Other,Full,5.7,188000,57000,8,False,False,12.144202560946876
GL,Dammam,Mercedes,Automatic,Saudi,Full,4.6,139000,135000,8,False,False,11.842236406331555
Mustang,Makkah,Ford,Automatic,Saudi,Full,4.6,195,27000,15,False,False,5.278114659230517
Taurus,Dammam,Ford,Automatic,Other,Semi Full,3.5,61000,73000,5,False,False,11.0186455364637
Sonata,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.5,22000,85000,2,False,False,9.99884318585288
VTC,Al-Ahsa,Nissan,Manual,Saudi,Standard,4.8,340000,49000,7,False,False,12.73670383776449
Silverado,Khobar,Chevrolet,Automatic,Gulf Arabic,Full,5.3,77000,185000,3,False,False,11.251573687764477
Expedition,Riyadh,Ford,Automatic,Saudi,Standard,3.5,103000,83000,6,False,False,11.542493975902508
LX,Riyadh,Lexus,Automatic,Saudi,Full,1.0,105000,355000,4,False,False,11.561725152903833
FJ,Dammam,Toyota,Automatic,Saudi,Semi Full,4.0,110000,115000,7,False,False,11.608244735642321
Grand Cherokee,Al-Ahsa,Jeep,Automatic,Other,Full,5.7,266000,36000,11,False,False,12.491255347155265
Hilux,Riyadh,Toyota,Manual,Gulf Arabic,Semi Full,2.7,15000,105000,2,False,False,9.61587214452889
Senta fe,Khobar,Hyundai,Automatic,Saudi,Full,3.3,246000,60000,7,False,False,12.413090879946887
Land Cruiser,Aseer,Toyota,Automatic,Saudi,Full,4.6,434,85000,11,False,False,6.075346031088684
IS,Dammam,Lexus,Automatic,Other,Full,3.5,132000,106000,7,False,False,11.790564777297387
Elantra,Jeddah,Hyundai,Automatic,Saudi,Standard,1.6,144000,45000,4,False,False,11.87757552297847
Land Cruiser,Al-Ahsa,Toyota,Automatic,Saudi,Full,4.7,137000,150000,7,False,False,11.827743504053695
Camry,Dammam,Toyota,Automatic,Saudi,Standard,2.5,380000,43000,5,False,False,12.847929163278053
Elantra,Riyadh,Hyundai,Automatic,Saudi,Full,2.0,4000,48000,6,False,False,8.294299608857235
Grand Cherokee,Abha,Jeep,Automatic,Saudi,Standard,5.7,233000,50000,8,False,False,12.358798024384122
S,Taef,Mercedes,Automatic,Gulf Arabic,Full,1.8,113,240000,7,False,False,4.736198448394496
Sunny,Al-Medina,Nissan,Automatic,Saudi,Standard,1.5,89000,29000,3,False,False,11.39640288460621
Innova,Dammam,Toyota,Automatic,Saudi,Semi Full,2.7,179600,51000,6,False,False,12.098493002763465
Hilux,Dammam,Toyota,Manual,Gulf Arabic,Standard,2.7,97173,64000,6,False,False,11.484258464954843
Land Cruiser,Al-Medina,Toyota,Manual,Other,Semi Full,4.6,196671,30000,29,False,False,12.189292645490157
Yukon,Riyadh,GMC,Automatic,Saudi,Semi Full,5.3,359000,38000,15,False,False,12.791080452981857
CX9,Riyadh,Mazda,Automatic,Saudi,Full,3.7,217162,68500,7,False,False,12.288403502622804
Furniture,Riyadh,Toyota,Automatic,Saudi,Full,3.5,40000,120000,3,False,False,10.596659732783579
Previa,Riyadh,Toyota,Automatic,Other,Standard,1.7,400000,15000,13,False,False,12.899222326086994
X,Qassim,BMW,Automatic,Other,Full,4.0,1000,410000,2,False,False,6.90875477931522
Accord,Dammam,Honda,Automatic,Gulf Arabic,Full,1.5,8200,107000,3,False,False,9.012011377036412
Camry,Qassim,Toyota,Automatic,Saudi,Full,2.5,253641,62000,5,False,False,12.44367910297449
Sonata,Riyadh,Hyundai,Automatic,Saudi,Standard,2.4,70676,59500,3,False,False,11.165875480711094
VTC,Dammam,Nissan,Manual,Saudi,Semi Full,4.8,490000,30000,22,False,False,13.102162710901053
GS,Riyadh,Lexus,Automatic,Gulf Arabic,Semi Full,3.5,62000,170000,3,False,False,11.034905792929415
Camry,Riyadh,Toyota,Automatic,Saudi,Full,2.5,167000,80000,5,False,False,12.025755079404917
Suburban,Aseer,GMC,Automatic,Saudi,Semi Full,6.0,128000,80000,22,False,False,11.759793355371237
Innova,Jeddah,Toyota,Automatic,Saudi,Semi Full,2.0,99000,64000,4,False,False,11.502885230075814
S300,Jeddah,Chrysler,Automatic,Other,Semi Full,3.6,106000,75000,7,False,False,11.571203807011969
RX8,Aseer,MG,Automatic,Saudi,Full,2.0,4000,105000,1,False,False,8.294299608857235
Camry,Riyadh,Toyota,Automatic,Saudi,Semi Full,2.4,240000,20000,16,False,False,12.388398368982115
Tahoe,Jeddah,Chevrolet,Automatic,Saudi,Full,5.3,250000,55000,12,False,False,12.429220196836383
Land Cruiser,Dammam,Toyota,Automatic,Gulf Arabic,Full,4.6,6000,267000,3,False,False,8.699681400989514
Cadenza,Riyadh,Kia,Automatic,Saudi,Semi Full,3.5,32031,111500,1,False,False,10.374490682114947
Echo Sport,Riyadh,Ford,Automatic,Saudi,Standard,1.5,217000,25000,6,False,False,12.28765724080691
LX,Taef,Lexus,Automatic,Saudi,Full,5.0,100000,320000,8,False,False,11.51293546492023
Datsun,Makkah,Nissan,Manual,Saudi,Standard,1.9,142000,39000,7,False,False,11.863589378812122
Elantra,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.0,280,33000,6,False,False,5.638354669333745
Mustang,Dammam,Ford,Automatic,Other,Full,2.3,84000,97000,6,False,False,11.338583982516495
Azera,Riyadh,Hyundai,Automatic,Saudi,Full,3.5,50000,85000,4,False,False,10.819798284210286
Impala,Riyadh,Chevrolet,Automatic,Saudi,Standard,3.6,110519,58500,4,False,False,11.612951779037353
S,Dammam,Mercedes,Automatic,Saudi,Semi Full,3.0,590,390000,4,False,False,6.3818160174060985
Land Cruiser 70,Aseer,Toyota,Manual,Saudi,Full,4.0,26000,130000,3,False,False,10.165890277802454
3,Riyadh,MG,Manual,Saudi,Standard,1.3,41000,15000,9,False,False,10.62135173563291
Grand Cherokee,Jubail,Jeep,Automatic,Saudi,Semi Full,5.7,175000,70000,8,False,False,12.07254696717504
Range Rover,Al-Medina,Land Rover,Automatic,Saudi,Full,5.2,77000,275000,5,False,False,11.251573687764477
Gran Max,Riyadh,Daihatsu,Manual,Saudi,Standard,1.5,254000,25000,8,False,False,12.445093483000798
Furniture,Jeddah,Toyota,Automatic,Saudi,Standard,2.7,127000,57000,8,False,False,11.751950239425476
Camry,Jeddah,Toyota,Automatic,Saudi,Standard,2.4,255,33500,12,False,False,5.545177444479562
Land Cruiser 70,Riyadh,Toyota,Manual,Gulf Arabic,Semi Full,4.0,177000,90000,6,False,False,12.083910661257521
Camry,Al-Ahsa,Toyota,Automatic,Saudi,Full,2.5,300000,50000,6,False,False,12.611541086966115
Yukon,Makkah,GMC,Automatic,Saudi,Full,4.7,300000,35000,15,False,False,12.611541086966115
E,Riyadh,Mercedes,Automatic,Other,Standard,2.0,38000,216000,3,False,False,10.545367754151743
Pegas,Riyadh,Kia,Automatic,Saudi,Standard,1.4,5300,37500,2,False,False,8.575650760987806
FJ,Riyadh,Toyota,Automatic,Saudi,Full,1.0,190000,98000,7,False,False,12.154784614286667
Cayenne,Khobar,Porsche,Automatic,Saudi,Standard,3.6,121,160000,6,False,False,4.804021044733257
Camry,Makkah,Toyota,Manual,Saudi,Full,2.4,360000,19000,14,False,False,12.793862088206213
Cores,Jeddah,Kia,Automatic,Saudi,Full,3.5,81000,78000,8,False,False,11.302216779257382
Hilux,Riyadh,Toyota,Manual,Saudi,Standard,2.7,300000,75000,7,False,False,12.611541086966115
Traverse,Jeddah,Chevrolet,Automatic,Saudi,Standard,3.6,219,22000,12,False,False,5.393627546352362
Grand Vitara,Riyadh,Suzuki,Manual,Saudi,Semi Full,2.0,16000,35000,9,False,False,9.680406499268875
FX,Jeddah,INFINITI,Automatic,Gulf Arabic,Full,5.3,235000,59500,10,False,False,12.367345048436391
Attrage,Jazan,Mitsubishi,Automatic,Saudi,Semi Full,1.2,3000,35000,1,False,False,8.006700845440367
Tucson,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.0,101000,1300,3,False,False,11.522885696764481
Expedition,Riyadh,Ford,Automatic,Saudi,Semi Full,2.1,215000,25500,10,False,False,12.278397958261774
Patrol,Tabouk,Nissan,Manual,Gulf Arabic,Standard,4.0,200,80000,9,False,False,5.303304908059076
Accent,Dammam,Hyundai,Automatic,Saudi,Standard,1.4,102000,27500,5,False,False,11.532737896139919
Charger,Makkah,Dodge,Automatic,Gulf Arabic,Standard,3.5,1700,110000,1,False,False,7.438971592395862
Sentra,Riyadh,Nissan,Automatic,Saudi,Standard,1.6,64000,36500,4,False,False,11.06665398721974
Accent,Jeddah,Hyundai,Automatic,Saudi,Standard,1.4,72000,36500,3,False,False,11.184435286790631
Hilux,Aseer,Toyota,Manual,Saudi,Semi Full,2.7,426000,32000,13,False,False,12.962196972666593
A8,Riyadh,Audi,Automatic,Other,Full,3.0,9400,110000,7,False,False,9.148571345578551
Yaris,Jeddah,Toyota,Automatic,Saudi,Semi Full,1.5,155000,32000,6,False,False,11.951186847493476
Tucson,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.0,157000,50000,6,False,False,11.964007453736912
L300,Riyadh,Mitsubishi,Manual,Saudi,Standard,2.0,120000,23000,8,False,False,11.695255355062795
Range Rover,Al-Medina,Land Rover,Automatic,Saudi,Full,5.0,214000,85000,13,False,False,12.273735966890268
H1,Al-Medina,Hyundai,Automatic,Saudi,Semi Full,2.4,131000,42000,7,False,False,11.782960235741939
Patrol,Dammam,Nissan,Manual,Saudi,Standard,4.0,106000,37000,16,False,False,11.571203807011969
Aveo,Riyadh,Chevrolet,Automatic,Saudi,Standard,1.5,118000,20000,5,False,False,11.678448377988165
Camry,Dammam,Toyota,Manual,Saudi,Standard,2.5,439000,12000,21,False,False,12.992256969959042
Camry,Riyadh,Toyota,Automatic,Saudi,Standard,2.5,190144,54000,5,False,False,12.155542217980447
CLS,Jeddah,Mercedes,Automatic,Saudi,Full,3.5,88000,110000,8,False,False,11.385103457032141
A6,Al-Medina,Audi,Automatic,Saudi,Semi Full,3.0,92000,88000,4,False,False,11.429554725537322
Carnival,Dammam,Kia,Automatic,Saudi,Semi Full,3.3,243000,46000,6,False,False,12.400820837540556
Accent,Riyadh,Hyundai,Automatic,Saudi,Standard,1.4,69000,35000,4,False,False,11.141876276228
Hilux,Riyadh,Toyota,Manual,Gulf Arabic,Semi Full,2.7,27000,104500,2,False,False,10.203629181337648
Land Cruiser,Dammam,Toyota,Automatic,Saudi,Full,4.7,140000,110000,11,False,False,11.849404844423074
GL,Makkah,Mercedes,Automatic,Saudi,Full,5.0,32000,183000,7,False,False,10.373522431293592
Accent,Qassim,Hyundai,Manual,Saudi,Semi Full,1.2,198,12000,12,False,False,5.293304824724492
D-MAX,Riyadh,Isuzu,Manual,Saudi,Standard,2.5,39000,72000,4,False,False,10.571342565808699
Yaris,Riyadh,Toyota,Automatic,Saudi,Standard,1.5,62000,35000,4,False,False,11.034905792929415
Accent,Riyadh,Hyundai,Automatic,Saudi,Standard,1.4,93239,40500,3,False,False,11.442932093149693
Charger,Riyadh,Dodge,Automatic,Saudi,Standard,3.6,54300,63000,7,False,False,10.902297921958713
Explorer,Riyadh,Ford,Automatic,Other,Full,3.5,111251,74000,9,False,False,11.619553177394982
Hilux,Al-Namas,Toyota,Manual,Saudi,Full,2.7,186,70000,9,False,False,5.231108616854587
Carnival,Riyadh,Kia,Automatic,Gulf Arabic,Semi Full,3.8,77000,58000,5,False,False,11.251573687764477
Expedition,Riyadh,Ford,Automatic,Gulf Arabic,Semi Full,5.4,204000,45000,8,False,False,12.225880174775122
Patrol,Riyadh,Nissan,Automatic,Saudi,Full,5.6,228000,130000,7,False,False,12.337105293891872
Pathfinder,Jeddah,Nissan,Automatic,Saudi,Standard,3.5,24000,50000,8,False,False,10.085850775128717
Coaster,Dammam,Toyota,Manual,Saudi,Standard,3.0,195000,75000,8,False,False,12.180759965737863
Taurus,Jeddah,Ford,Automatic,Saudi,Full,6.3,113220,82500,7,False,False,11.63709693991342
Tahoe,Riyadh,Chevrolet,Automatic,Saudi,Full,5.3,281,65000,10,False,False,5.641907070938114
Accord,Jeddah,Honda,Automatic,Saudi,Full,3.5,225000,32000,10,False,False,12.323860125621126
Hilux,Jeddah,Toyota,Manual,Gulf Arabic,Semi Full,2.7,18000,77000,5,False,False,9.798182590890704
Discovery,Dammam,Land Rover,Automatic,Saudi,Full,2.0,500,240000,4,False,False,6.2166061010848646
Land Cruiser,Riyadh,Toyota,Manual,Saudi,Full,4.6,395735,55000,19,False,False,12.888502601248915
Optima,Riyadh,Kia,Automatic,Saudi,Semi Full,2.4,173588,36500,7,False,False,12.064445715145501
Duster,Dammam,Renault,Automatic,Saudi,Standard,2.0,157000,18000,6,False,False,11.964007453736912
LX,Makkah,Lexus,Automatic,Saudi,Full,5.7,309,150000,10,False,False,5.736572297479192
Hilux,Riyadh,Toyota,Manual,Gulf Arabic,Full,2.4,290000,40000,8,False,False,12.577639650232573
Cruze,Jeddah,Chevrolet,Automatic,Other,Full,1.6,136000,25000,6,False,False,11.820417517632333
The 7,Riyadh,BMW,Automatic,Gulf Arabic,Full,1.4,90000,165000,5,False,False,11.407576060361786
Yukon,Riyadh,GMC,Automatic,Saudi,Full,6.2,152000,122000,6,False,False,11.931642378754141
Sonata,Riyadh,Hyundai,Automatic,Saudi,Standard,2.4,49000,65000,3,False,False,10.799595985047786
Traverse,Riyadh,Chevrolet,Automatic,Unknown,Standard,3.6,195000,42000,8,False,False,12.180759965737863
Victoria,Makkah,Ford,Automatic,Other,Semi Full,4.6,150000,38000,11,False,False,11.918397239722838
Avalon,Makkah,Toyota,Automatic,Saudi,Full,3.5,150000,58000,11,False,False,11.918397239722838
The 7,Riyadh,BMW,Automatic,Gulf Arabic,Full,2.0,87000,175000,5,False,False,11.373674891823535
Corolla,Aseer,Toyota,Automatic,Saudi,Standard,1.6,110,46000,5,False,False,4.709530201312334
Optima,Riyadh,Kia,Automatic,Saudi,Semi Full,2.4,190000,42000,6,False,False,12.154784614286667
Prado,Al-Ahsa,Toyota,Automatic,Gulf Arabic,Full,4.0,140000,125000,5,False,False,11.849404844423074
Expedition,Riyadh,Ford,Automatic,Saudi,Standard,5.4,145000,38000,9,False,False,11.884495917930655
RX5,Riyadh,MG,Automatic,Saudi,Full,2.0,7855,65500,2,False,False,8.969032850034301
Suburban,Riyadh,Chevrolet,Automatic,Other,Semi Full,5.3,500000,15000,21,False,False,13.122365377402328
Camry,Riyadh,Toyota,Automatic,Saudi,Standard,2.5,109862,59500,5,False,False,11.60698941400602
Taurus,Riyadh,Ford,Automatic,Saudi,Standard,2.0,78508,65000,4,False,False,11.270968546880257
Blazer,Riyadh,Chevrolet,Automatic,Saudi,Standard,3.6,457000,10000,16,False,False,13.032440858057756
Montero2,Jeddah,Mercury,Automatic,Saudi,Semi Full,6.0,394360,15000,16,False,False,12.885022012439896
Impala,Riyadh,Chevrolet,Automatic,Saudi,Semi Full,3.6,145462,55000,7,False,False,11.887677037722447
GS,Riyadh,Lexus,Automatic,Saudi,Semi Full,3.5,287000,85000,9,False,False,12.567240979056246
Datsun,Riyadh,Nissan,Automatic,Saudi,Semi Full,2.7,109766,50500,6,False,False,11.606115216436345
Camry,Jeddah,Toyota,Manual,Saudi,Full,4.0,350000,25000,21,False,False,12.765691290604371
Taurus,Dammam,Ford,Automatic,Saudi,Standard,3.5,65000,76000,4,False,False,11.082157933374816
Camry,Riyadh,Toyota,Automatic,Saudi,Full,3.5,80000,95000,4,False,False,11.289794413577894
Odyssey,Dammam,Honda,Automatic,Saudi,Standard,3.5,192000,58000,7,False,False,12.165255859329688
Cadenza,Riyadh,Kia,Automatic,Saudi,Standard,3.3,145000,63000,6,False,False,11.884495917930655
APV,Dammam,Suzuki,Manual,Saudi,Standard,1.6,329000,28000,6,False,False,12.703816069256568
Victoria,Riyadh,Ford,Automatic,Saudi,Semi Full,3.5,280000,26000,12,False,False,12.54254845357358
Hiace,Dammam,Toyota,Manual,Saudi,Standard,2.7,223000,77000,5,False,False,12.314931534737134
Camry,Riyadh,Toyota,Automatic,Saudi,Standard,2.4,133000,48000,5,False,False,11.798111925972618
Sonata,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.4,20000,36000,5,False,False,9.90353755128617
Yaris,Najran,Toyota,Automatic,Saudi,Standard,1.6,85000,950,3,False,False,11.350418300109132
Yaris,Riyadh,Toyota,Automatic,Saudi,Full,1.5,375000,24000,8,False,False,12.834683971615659
Camry,Hafar Al-Batin,Toyota,Automatic,Saudi,Full,2.5,410000,40000,9,False,False,12.923914877701906
Escalade,Dammam,Cadillac,Automatic,Gulf Arabic,Semi Full,6.2,130000,180000,6,False,False,11.775297421715827
A6,Riyadh,Audi,Automatic,Saudi,Semi Full,3.0,74924,71500,9,False,False,11.224242892184863
Maxima,Riyadh,Nissan,Automatic,Gulf Arabic,Semi Full,3.5,180,40000,8,False,False,5.198497031265826
